date,date,value,5. volume
1970-01-01 00:00:00.000000269,2003-01-01,1650.31136363636,0
1970-01-01 00:00:00.000000270,2002-12-01,1592.96428571429,0
1970-01-01 00:00:00.000000271,2002-11-01,1581.03571428571,0
1970-01-01 00:00:00.000000272,2002-10-01,1486.17173913043,0
1970-01-01 00:00:00.000000273,2002-09-01,1478.93333333333,0
1970-01-01 00:00:00.000000274,2002-08-01,1482.91666666667,0
1970-01-01 00:00:00.000000275,2002-07-01,1588.2847826087,0
1970-01-01 00:00:00.000000276,2002-06-01,1650.59444444444,0
1970-01-01 00:00:00.000000277,2002-05-01,1597.02272727273,0
1970-01-01 00:00:00.000000278,2002-04-01,1588.57142857143,0
1970-01-01 00:00:00.000000279,2002-03-01,1607.3925,0
1970-01-01 00:00:00.000000280,2002-02-01,1561.3675,0
1970-01-01 00:00:00.000000281,2002-01-01,1508.22727272727,0
1970-01-01 00:00:00.000000282,2001-12-01,1472.84705882353,0
1970-01-01 00:00:00.000000283,2001-11-01,1434.29318181818,0
1970-01-01 00:00:00.000000284,2001-10-01,1377.37608695652,0
1970-01-01 00:00:00.000000285,2001-09-01,1427.69736842105,0
1970-01-01 00:00:00.000000286,2001-08-01,1466.41136363636,0
1970-01-01 00:00:00.000000287,2001-07-01,1526.77045454545,0
1970-01-01 00:00:00.000000288,2001-06-01,1610.46904761905,0
1970-01-01 00:00:00.000000289,2001-05-01,1684.85,0
1970-01-01 00:00:00.000000290,2001-04-01,1665.97222222222,0
1970-01-01 00:00:00.000000291,2001-03-01,1742.15909090909,0
1970-01-01 00:00:00.000000292,2001-02-01,1766.125,0
1970-01-01 00:00:00.000000293,2001-01-01,1787.05681818182,0
1970-01-01 00:00:00.000000294,2000-12-01,1852.4,0
1970-01-01 00:00:00.000000295,2000-11-01,1795.60227272727,0
1970-01-01 00:00:00.000000296,2000-10-01,1894.37272727273,0
1970-01-01 00:00:00.000000297,2000-09-01,1961.89285714286,0
1970-01-01 00:00:00.000000298,2000-08-01,1857.12391304348,0
1970-01-01 00:00:00.000000299,2000-07-01,1803.14285714286,0
1970-01-01 00:00:00.000000300,2000-06-01,1752.07272727273,0
1970-01-01 00:00:00.000000301,2000-05-01,1785.09782608696,0
1970-01-01 00:00:00.000000302,2000-04-01,1681.9075,0
1970-01-01 00:00:00.000000303,2000-03-01,1739.8,0
1970-01-01 00:00:00.000000304,2000-02-01,1807.025,0
1970-01-01 00:00:00.000000305,2000-01-01,1843.85,0
1970-01-01 00:00:00.000000306,1999-12-01,1764.88235294118,0
1970-01-01 00:00:00.000000307,1999-11-01,1726.77272727273,0
1970-01-01 00:00:00.000000308,1999-10-01,1723.28571428571,0
1970-01-01 00:00:00.000000309,1999-09-01,1749.68181818182,0
1970-01-01 00:00:00.000000310,1999-08-01,1646.7380952381,0
1970-01-01 00:00:00.000000311,1999-07-01,1639.18181818182,0
1970-01-01 00:00:00.000000312,1999-06-01,1422.15909090909,0
1970-01-01 00:00:00.000000313,1999-05-01,1510.44736842105,0
1970-01-01 00:00:00.000000314,1999-04-01,1463.725,0
1970-01-01 00:00:00.000000315,1999-03-01,1378.47727272727,0
1970-01-01 00:00:00.000000316,1999-02-01,1412.95,0
1970-01-01 00:00:00.000000317,1999-01-01,1432.00002842255,0
1970-01-01 00:00:00.000000318,1998-12-01,1475.76309447174,0
1970-01-01 00:00:00.000000319,1998-11-01,1573.72497511139,0
1970-01-01 00:00:00.000000320,1998-10-01,1585.49992534637,0
1970-01-01 00:00:00.000000321,1998-09-01,1646.77269191284,0
1970-01-01 00:00:00.000000322,1998-08-01,1619.92507875671,0
1970-01-01 00:00:00.000000323,1998-07-01,1655.66672697449,0
1970-01-01 00:00:00.000000324,1998-06-01,1656.59518632507,0
1970-01-01 00:00:00.000000325,1998-05-01,1731.65792903595,0
1970-01-01 00:00:00.000000326,1998-04-01,1800.12507817535,0
1970-01-01 00:00:00.000000327,1998-03-01,1747.15916341095,0
1970-01-01 00:00:00.000000328,1998-02-01,1663.99998604431,0
1970-01-01 00:00:00.000000329,1998-01-01,1687.60000986328,0
1970-01-01 00:00:00.000000330,1997-12-01,1761.45239143524,0
1970-01-01 00:00:00.000000331,1997-11-01,1918.49994499359,0
1970-01-01 00:00:00.000000332,1997-10-01,2050.6955684021,0
1970-01-01 00:00:00.000000333,1997-09-01,2104.30955452118,0
1970-01-01 00:00:00.000000334,1997-08-01,2250.10004305115,0
1970-01-01 00:00:00.000000335,1997-07-01,2449.19570404663,0
1970-01-01 00:00:00.000000336,1997-06-01,2611.28570015411,0
1970-01-01 00:00:00.000000337,1997-05-01,2513.29993523407,0
1970-01-01 00:00:00.000000338,1997-04-01,2389.31814949341,0
1970-01-01 00:00:00.000000339,1997-03-01,2420.1842087265,0
1970-01-01 00:00:00.000000340,1997-02-01,2406.63156159363,0
1970-01-01 00:00:00.000000341,1997-01-01,2427.27279402924,0
1970-01-01 00:00:00.000000342,1996-12-01,2264.59527826385,0
1970-01-01 00:00:00.000000343,1996-11-01,2215.42864607391,0
1970-01-01 00:00:00.000000344,1996-10-01,1960.19567519531,0
1970-01-01 00:00:00.000000345,1996-09-01,1935.07143060913,0
1970-01-01 00:00:00.000000346,1996-08-01,2017.85720584564,0
1970-01-01 00:00:00.000000347,1996-07-01,1983.93479971771,0
1970-01-01 00:00:00.000000348,1996-06-01,2177.59998270721,0
1970-01-01 00:00:00.000000349,1996-05-01,2658.76193080902,0
1970-01-01 00:00:00.000000350,1996-04-01,2594.17496803894,0
1970-01-01 00:00:00.000000351,1996-03-01,2563.34994940033,0
1970-01-01 00:00:00.000000352,1996-02-01,2544.66672335968,0
1970-01-01 00:00:00.000000353,1996-01-01,2604.99992943115,0
1970-01-01 00:00:00.000000354,1995-12-01,2918.21064537659,0
1970-01-01 00:00:00.000000355,1995-11-01,2981.61903664856,0
1970-01-01 00:00:00.000000356,1995-10-01,2810.06817431793,0
1970-01-01 00:00:00.000000357,1995-09-01,2910.42504276428,0
1970-01-01 00:00:00.000000358,1995-08-01,3040.13619641418,0
1970-01-01 00:00:00.000000359,1995-07-01,3076.4500581665,0
1970-01-01 00:00:00.000000360,1995-06-01,2987.68194348755,0
1970-01-01 00:00:00.000000361,1995-05-01,2771.57125569763,0
1970-01-01 00:00:00.000000362,1995-04-01,2894.88882296448,0
1970-01-01 00:00:00.000000363,1995-03-01,2919.67397804871,0
1970-01-01 00:00:00.000000364,1995-02-01,2870.45015814514,0
1970-01-01 00:00:00.000000365,1995-01-01,3003.26189506836,0
1970-01-01 00:00:00.000000366,1994-12-01,2980.69999645081,0
1970-01-01 00:00:00.000000367,1994-11-01,2803.54541098175,0
1970-01-01 00:00:00.000000368,1994-10-01,2546.02375416412,0
1970-01-01 00:00:00.000000369,1994-09-01,2504.84103139343,0
1970-01-01 00:00:00.000000370,1994-08-01,2409.74997397766,0
1970-01-01 00:00:00.000000371,1994-07-01,2447.23803404999,0
1970-01-01 00:00:00.000000372,1994-06-01,2363.09102303009,0
1970-01-01 00:00:00.000000373,1994-05-01,2144.50007046051,0
1970-01-01 00:00:00.000000374,1994-04-01,1881.36846713562,0
1970-01-01 00:00:00.000000375,1994-03-01,1913.17391866455,0
